"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/15/2021","AirNow","250051004","3","3.7","ug/m3 LC","15","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"03/16/2021","AirNow","250051004","3","4.8","ug/m3 LC","20","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"03/17/2021","AirNow","250051004","3","6","ug/m3 LC","25","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"03/18/2021","AirNow","250051004","3","7.9","ug/m3 LC","33","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"03/19/2021","AirNow","250051004","3","4.7","ug/m3 LC","20","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"03/20/2021","AirNow","250051004","3","6.5","ug/m3 LC","27","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"03/21/2021","AirNow","250051004","3","8.6","ug/m3 LC","36","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"03/22/2021","AirNow","250051004","3","6.2","ug/m3 LC","26","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"03/23/2021","AirNow","250051004","3","8.3","ug/m3 LC","35","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"03/24/2021","AirNow","250051004","3","7.5","ug/m3 LC","31","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"03/25/2021","AirNow","250051004","3","5.8","ug/m3 LC","24","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"03/26/2021","AirNow","250051004","3","5.7","ug/m3 LC","24","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"03/27/2021","AirNow","250051004","3","3.3","ug/m3 LC","14","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"03/28/2021","AirNow","250051004","3","6.2","ug/m3 LC","26","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"03/29/2021","AirNow","250051004","3","3","ug/m3 LC","13","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"03/30/2021","AirNow","250051004","3","4.5","ug/m3 LC","19","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"03/31/2021","AirNow","250051004","3","7.2","ug/m3 LC","30","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/01/2021","AirNow","250051004","3","2.7","ug/m3 LC","11","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/02/2021","AirNow","250051004","3","4","ug/m3 LC","17","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/03/2021","AirNow","250051004","3","5.8","ug/m3 LC","24","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/04/2021","AirNow","250051004","3","6","ug/m3 LC","25","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/05/2021","AirNow","250051004","3","6.1","ug/m3 LC","25","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/06/2021","AirNow","250051004","3","4.5","ug/m3 LC","19","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/07/2021","AirNow","250051004","3","4.5","ug/m3 LC","19","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/08/2021","AirNow","250051004","3","3.9","ug/m3 LC","16","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/09/2021","AirNow","250051004","3","4.9","ug/m3 LC","20","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/10/2021","AirNow","250051004","3","5","ug/m3 LC","21","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/11/2021","AirNow","250051004","3","7.2","ug/m3 LC","30","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/12/2021","AirNow","250051004","3","3.7","ug/m3 LC","15","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/13/2021","AirNow","250051004","3","4.9","ug/m3 LC","20","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/14/2021","AirNow","250051004","3","5.8","ug/m3 LC","24","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/15/2021","AirNow","250051004","3","6.2","ug/m3 LC","26","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/16/2021","AirNow","250051004","3","2.2","ug/m3 LC","9","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/17/2021","AirNow","250051004","3","2.2","ug/m3 LC","9","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/18/2021","AirNow","250051004","3","6.7","ug/m3 LC","28","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/19/2021","AirNow","250051004","3","6.4","ug/m3 LC","27","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/20/2021","AirNow","250051004","3","8.7","ug/m3 LC","36","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/21/2021","AirNow","250051004","3","6.6","ug/m3 LC","28","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/22/2021","AirNow","250051004","3","3.3","ug/m3 LC","14","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/23/2021","AirNow","250051004","3","4.8","ug/m3 LC","20","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/24/2021","AirNow","250051004","3","9.8","ug/m3 LC","41","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/25/2021","AirNow","250051004","3","10.6","ug/m3 LC","44","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/26/2021","AirNow","250051004","3","3.8","ug/m3 LC","16","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/27/2021","AirNow","250051004","3","4.6","ug/m3 LC","19","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/28/2021","AirNow","250051004","3","7.7","ug/m3 LC","32","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/29/2021","AirNow","250051004","3","13.5","ug/m3 LC","54","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"04/30/2021","AirNow","250051004","3","5.4","ug/m3 LC","23","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"05/01/2021","AirNow","250051004","3","2.4","ug/m3 LC","10","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"05/02/2021","AirNow","250051004","3","5.9","ug/m3 LC","25","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"05/03/2021","AirNow","250051004","3","5.5","ug/m3 LC","23","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"05/04/2021","AirNow","250051004","3","4.6","ug/m3 LC","19","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"05/05/2021","AirNow","250051004","3","5","ug/m3 LC","21","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"05/06/2021","AirNow","250051004","3","3.3","ug/m3 LC","14","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"05/07/2021","AirNow","250051004","3","3.5","ug/m3 LC","15","FALL RIVER","1","100.0000","88101","PM2.5 - Local Conditions","39300","Providence-Warwick, RI-MA","25","Massachusetts","005","Bristol","41.6857067155718","-71.1692346663934"
"01/01/2021","AQS","250092006","3","7.4","ug/m3 LC","31","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/02/2021","AQS","250092006","3","3","ug/m3 LC","13","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/03/2021","AQS","250092006","3","6.3","ug/m3 LC","26","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/04/2021","AQS","250092006","3","5.5","ug/m3 LC","23","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/05/2021","AQS","250092006","3","3.9","ug/m3 LC","16","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/06/2021","AQS","250092006","3","4.3","ug/m3 LC","18","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/07/2021","AQS","250092006","3","4.9","ug/m3 LC","20","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/08/2021","AQS","250092006","3","3.9","ug/m3 LC","16","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/09/2021","AQS","250092006","3","4.4","ug/m3 LC","18","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/10/2021","AQS","250092006","3","6.2","ug/m3 LC","26","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/11/2021","AQS","250092006","3","11.8","ug/m3 LC","49","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/12/2021","AQS","250092006","3","8.9","ug/m3 LC","37","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/13/2021","AQS","250092006","3","10.8","ug/m3 LC","45","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/14/2021","AQS","250092006","3","25.1","ug/m3 LC","78","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/15/2021","AQS","250092006","3","13.1","ug/m3 LC","53","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/16/2021","AQS","250092006","3","4.1","ug/m3 LC","17","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/17/2021","AQS","250092006","3","4.8","ug/m3 LC","20","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/18/2021","AQS","250092006","3","3.2","ug/m3 LC","13","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/19/2021","AQS","250092006","3","3.3","ug/m3 LC","14","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/20/2021","AQS","250092006","3","4.9","ug/m3 LC","20","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/21/2021","AQS","250092006","3","7.4","ug/m3 LC","31","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/22/2021","AQS","250092006","3","8.5","ug/m3 LC","35","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/23/2021","AQS","250092006","3","3.3","ug/m3 LC","14","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/24/2021","AQS","250092006","3","2.2","ug/m3 LC","9","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/25/2021","AQS","250092006","3","2.7","ug/m3 LC","11","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/26/2021","AQS","250092006","3","4.9","ug/m3 LC","20","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/27/2021","AQS","250092006","3","5.3","ug/m3 LC","22","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/28/2021","AQS","250092006","3","5.9","ug/m3 LC","25","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/29/2021","AQS","250092006","3","2.6","ug/m3 LC","11","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/30/2021","AQS","250092006","3","4.2","ug/m3 LC","18","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"01/31/2021","AQS","250092006","3","8.1","ug/m3 LC","34","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/01/2021","AirNow","250092006","3","7.5","ug/m3 LC","31","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/02/2021","AirNow","250092006","3","1.5","ug/m3 LC","6","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/03/2021","AirNow","250092006","3","2.6","ug/m3 LC","11","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/04/2021","AirNow","250092006","3","5","ug/m3 LC","21","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/05/2021","AirNow","250092006","3","10.5","ug/m3 LC","44","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/06/2021","AirNow","250092006","3","7.7","ug/m3 LC","32","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/07/2021","AirNow","250092006","3","6.7","ug/m3 LC","28","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/08/2021","AirNow","250092006","3","6","ug/m3 LC","25","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/09/2021","AirNow","250092006","3","7.6","ug/m3 LC","32","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/10/2021","AirNow","250092006","3","10.8","ug/m3 LC","45","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/11/2021","AirNow","250092006","3","8.3","ug/m3 LC","35","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/12/2021","AirNow","250092006","3","3.3","ug/m3 LC","14","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/13/2021","AirNow","250092006","3","3.9","ug/m3 LC","16","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/14/2021","AirNow","250092006","3","8.7","ug/m3 LC","36","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/15/2021","AirNow","250092006","3","8.4","ug/m3 LC","35","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/16/2021","AirNow","250092006","3","3.2","ug/m3 LC","13","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/17/2021","AirNow","250092006","3","3.2","ug/m3 LC","13","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/18/2021","AirNow","250092006","3","5.3","ug/m3 LC","22","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/19/2021","AirNow","250092006","3","5.4","ug/m3 LC","23","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/20/2021","AirNow","250092006","3","4.3","ug/m3 LC","18","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/21/2021","AirNow","250092006","3","5.4","ug/m3 LC","23","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/22/2021","AirNow","250092006","3","8.4","ug/m3 LC","35","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/23/2021","AirNow","250092006","3","7.2","ug/m3 LC","30","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/24/2021","AirNow","250092006","3","5","ug/m3 LC","21","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
"02/25/2021","AirNow","250092006","3","3","ug/m3 LC","13","LYNN WATER TREATMENT PLANT","1","100.0000","88101","PM2.5 - Local Conditions","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.4746421384544","-70.9708155859215"
